article group;article group name;item number;article description;supplier;supplier's item number;EAN number 1;EAN number 2;EAN number 3;EAN number 4;EAN number 5;EAN number 6;retail price;availability (tendency);mark new prices;price changes;deleted items;kits;partner programme
BDR;Lenses for SLR;493591;Canon EF-S     3,5-5,6/18-55 IS II;Canon;5121B005;4960999689500;;;;;;141.46;awaiting;;;;0;
BDR;Lenses for SLR;493836;Sigma EX 2,8/150 DG APO    C/AF HSM OS Macro;Sigma;106954;0085126106546;;;;;;839.67;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;493843;Sigma EX 2,8/150 DG APO    N/AF HSM OS Macro;Sigma;106955;0085126106553;;;;;;839.67;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;493857;Sigma EX 2,8/150 DG APO   SI/AF HSM OS Macro;Sigma;106956;0085126106560;;;;;;839.67;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;493864;Sigma EX 2,8/150 DG APO   SO/AF OS Macro;Sigma;106962;0085126106621;;;;;;831.25;available;;;;0;SIG-PPG
BDR;Lenses for SLR;493927;Sigma 4,5-5,6/12-24 DG      C/AF HSM II;Sigma;204954;0085126204549;;;;;;671.40;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;493934;Sigma 4,5-5,6/12-24 DG     SI/AF HSM II;Sigma;204956;0085126204563;;;;;;671.40;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;493941;Sigma 4,5-5,6/12-24 DG      N/AF HSM II;Sigma;204955;0085126204556;;;;;;671.40;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;504495;Tamron XR 2,8/28-75 DI      C/AF;Tamron;A09E;4960371004280;;;;;;303.83;available;;;;0;
BDR;Lenses for SLR;504509;Tamron XR 2,8/28-75 DI     SO/AF;Tamron;A09S;4960371004297;;;;;;303.83;available;;;;0;
BDR;Lenses for SLR;504523;Tamron XR 2,8/28-75 DI      P/AF;Tamron;A09P;4960371004310;;;;;;303.83;onorder;;;;0;
BDR;Lenses for SLR;515044;Canon EF-L USM   4,0/17-40;Canon;8806A007;4960999189949;;;;;;599.89;available;;;;0;
BDR;Lenses for SLR;524546;Canon EF USM     2,8/20;Canon;2509A010;4960999212883;;;;;;399.95;available;;;;0;
BDR;Lenses for SLR;524603;Canon EF USM     1,8/85;Canon;2519A012;4960999212906;;;;;;280.52;available;;;;0;
BDR;Lenses for SLR;528339;Sigma EX 2,8/105 DG Macro   C/AF OS HSM;Sigma;258954;0085126258542;;;;;;370.28;available;;;;0;SIG-PPG
BDR;Lenses for SLR;528353;Sigma EX 2,8/105 DG Macro   NAFD OS HSM;Sigma;258955;0085126258559;;;;;;370.28;available;;;;0;SIG-PPG
BDR;Lenses for SLR;528374;Sigma EX 2,8/105 DG Macro  SI/AF OS HSM;Sigma;258956;0085126258566;;;;;;411.42;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;528381;Sigma EX 2,8/105 DG Macro  SO/AF OS HSM;Sigma;258962;0085126258627;;;;;;411.42;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;531153;Pentax DA       2,4/70 limited Edition;Pentax;21620;0027075124783;4961333124787;;;;;492.90;onorder;;;;0;
BDR;Lenses for SLR;531160;Pentax DA       3,2/21 limited Edition;Pentax;21590;0027075122161;4961333122165;;;;;492.90;onorder;;;;0;
BDR;Lenses for SLR;549528;Sony 2,8/16-50 mm SSM;Sony;SAL1650.AE;4905524796773;;;;;;484.25;onorder;;;;0;Sony Europe Retail Partner Programm
BDR;Lenses for SLR;550352;Tamron SP 3,5/180 DI Macro  C/AF IF;Tamron;B01E;4960371004259;;;;;;596.05;available;;;;0;
BDR;Lenses for SLR;550380;Tamron SP 3,5/180 DI Macro SO/AF IF;Tamron;B01S;4960371004266;;;;;;596.05;onorder;;;;0;
BDR;Lenses for SLR;550394;Tamron SP 3,5/180 DI Macro  NAFD IF;Tamron;B01N;4960371004273;;;;;;596.05;available;;;;0;
BDR;Lenses for SLR;551531;Canon EF USM     1,4/50;Canon;2515A012;0082966213014;4960999213019;;;;;269.04;available;;;;0;
BDR;Lenses for SLR;561279;Olympus Zuiko D 2,8-3,5/11-22;Olympus;N1458192;0050332146044;;;;;;686.44;onorder;;;;0;
BDR;Lenses for SLR;561300;Olympus Zuiko D     2,0/50 Macro;Olympus;N1284492;0050332140660;;;;;;614.56;available;;;;0;
BDR;Lenses for SLR;561321;Olympus Zuiko D     2,8/300 ED;Olympus;N1291292;0050332142480;;;;;;7193.71;onorder;;;;0;
BDR;Lenses for SLR;584815;Canon EF 2,8/24-70 mm L USM II;Canon;5175B005;4960999780719;;;;;;1491.90;available;;;;0;
BDR;Lenses for SLR;584822;Canon EF 2,8/24 mm IS USM;Canon;5345B005;4960999845753;;;;;;425.81;available;;;;0;
BDR;Lenses for SLR;584829;Canon EF 2,8/28 mm IS USM;Canon;5179B005;4960999845746;;;;;;390.27;available;;;;0;
BDR;Lenses for SLR;585270;Tokina ATX 2,8/100 Macro D  C/AF;Tokina;T510001;4013904001062;;;;;;326.64;onorder;;;;0;
BDR;Lenses for SLR;585277;Tokina ATX 2,8/100 Macro D  NAFD;Tokina;T510003;4013904001079;;;;;;326.64;available;;;;0;
BDR;Lenses for SLR;585291;Tokina ATX 3,5-4,5/10-17 DX N/AF;Tokina;T5101703;4013904001093;;;;;;568.65;available;;;;0;
BDR;Lenses for SLR;585347;Tokina ATX 2,8/16-28        C/AF;Tokina;T5162801;4013904001154;;;;;;517.02;onorder;;;;0;
BDR;Lenses for SLR;585354;Tokina ATX 2,8/16-28        N/AF;Tokina;T5162803;4013904001161;;;;;;517.02;available;;;;0;
BDR;Lenses for SLR;597240;Pentax DA 2,8/40 smc XS;Pentax;22137;4549212214561;;;;;;239.39;onorder;;;;0;
BDR;Lenses for SLR;603435;Tamron 2,8/24-70 SP DI VC   C/AF USD;Tamron;A007E;4960371005591;;;;;;690.65;onorder;;;;0;
BDR;Lenses for SLR;603442;Tamron 2,8/24-70 SP DI VC   N/AF USD;Tamron;A007N;4960371005607;;;;;;690.65;onorder;;;;0;
BDR;Lenses for SLR;603449;Tamron 2,8/24-70 SP DI USD SO/AF;Tamron;A007S;4960371005614;;;;;;690.65;available;;;;0;
BDR;Lenses for SLR;611952;Canon EF-L USM 3,5-5,6/28-300 IS;Canon;9322A006;4960999207322;;;;;;1816.02;available;;;;0;
BDR;Lenses for SLR;611959;Canon EF   DO  4,5-5,6/70-300 IS;Canon;9321A006;4960999207315;;;;;;1128.02;onorder;;;;0;
BDR;Lenses for SLR;615909;Canon EF 2,8/40 STM;Canon;6310B005;4960999845715;;;;;;169.90;available;;;;0;
BDR;Lenses for SLR;615923;Canon EF-S 3,5-5,6/18-135 IS STM;Canon;6097B005;4960999841113;;;;;;354.73;available;;;;0;
BDR;Lenses for SLR;617155;Sigma DC 3,5-6,3/18-250 OS  C/AF HSM Macro;Sigma;883954;0085126883546;;;;;;259.00;available;;;;0;SIG-PPG
BDR;Lenses for SLR;617169;Sigma DC 3,5-6,3/18-250 OS  N/AF HSM Macro;Sigma;883955;0085126883553;;;;;;259.00;available;;;;0;SIG-PPG
BDR;Lenses for SLR;617176;Sigma DC 3,5-6,3/18-250     P/AF HSM Macro;Sigma;883961;0085126883614;;;;;;503.13;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;617183;Sigma DC 3,5-6,3/18-250 OS SI/AF HSM Macro;Sigma;883956;0085126883560;;;;;;503.13;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;617197;Sigma DC 3,5-6,3/18-250    SO/AF HSM Macro;Sigma;883962;0085126883621;;;;;;503.13;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;623623;Sigma 2,8/180 DG OS HSM EX  C/AF Macro;Sigma;107954;0085126107543;;;;;;1386.54;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;623637;Sigma 2,8/180 DG OS HSM EX  N/AF Macro;Sigma;107955;0085126107550;;;;;;1386.54;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;623644;Sigma 2,8/180 DG OS HSM   SIG/AF EX Macro;Sigma;107956;0085126107567;;;;;;1386.54;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;623651;Sigma 2,8/180 DG HSM EX    SO/AF Macro;Sigma;107962;0085126107628;;;;;;1386.54;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;624454;Tamron SP 2,8/90 Macro DI   C/AF;Tamron;272EE;4960371004426;;;;;;332.86;available;;;;0;
BDR;Lenses for SLR;624461;Tamron SP 2,8/90 Macro DI  SO/AF;Tamron;272ES;4960371004433;;;;;;332.86;available;;;;0;
BDR;Lenses for SLR;624475;Tamron SP 2,8/90 Macro DI   P/AF;Tamron;272EP;4960371004457;;;;;;332.86;available;;;;0;
BDR;Lenses for SLR;625380;Tokina AT-X 2,8/11-16 Pro   C/AF DX II;Tokina;T5111611;4013904001338;4961607634356;;;;;411.29;available;;;;0;
BDR;Lenses for SLR;625387;Tokina AT-X 2,8/11-16 Pro   N/AF DX II;Tokina;T5111613;4013904001345;;;;;;411.29;available;;;;0;
BDR;Lenses for SLR;628883;Canon EF-L USM   2,8/70-200;Canon;2569A018;4960999213941;;;;;;1022.27;available;;;;0;
BDR;Lenses for SLR;628985;Sony SAL 4,5-5,6/55-300 mm DT SAM;Sony;SAL55300.AE;4905524854787;;;;;;242.54;onorder;;;;0;Sony Europe Retail Partner Programm
BDR;Lenses for SLR;639772;Sony SAL 2,8/300 mm G2;Sony;SAL300F28G2.AE;4905524854756;;;;;;5320.13;onorder;;;;0;Sony Europe Retail Partner Programm
BDR;Lenses for SLR;642922;Pentax 3,5-6,3/18-270 mm ED SDM;Pentax;21497;0027075219632;4549212219634;;;;;631.19;onorder;;;;0;
BDR;Lenses for SLR;654500;Canon EF 2,0/35 mm IS USM;Canon;5178B005;4960999845791;;;;;;425.81;available;;;;0;
BDR;Lenses for SLR;654507;Canon EF 4/24-70 mm L IS USM;Canon;6313B005;4960999845807;;;;;;718.43;awaiting;;;;0;
BDR;Lenses for SLR;654745;Sigma 1,4/35 mm DG HSM      C/AF;Sigma;340954;0085126340544;;;;;;637.83;available;;;;0;SIG-PPG
BDR;Lenses for SLR;654752;Sigma 1,4/35 mm DG HSM      N/AF;Sigma;340955;0085126340551;;;;;;637.83;available;;;;0;SIG-PPG
BDR;Lenses for SLR;654759;Sigma 1,4/35 mm DG HSM     SO/AF;Sigma;340962;0085126340629;;;;;;671.40;available;;;;0;SIG-PPG
BDR;Lenses for SLR;654766;Sigma 1,4/35 mm DG HSM    SIG/AF;Sigma;340956;0085126340568;;;;;;671.40;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;654773;Sigma 1,4/35 mm DG HSM      P/AF;Sigma;340961;0085126340612;;;;;;671.40;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;655214;Tamron SP 2,8/70-200 Di VC  C/AF USD;Tamron;A009E;4960371005652;;;;;;956.37;onorder;;;;0;
BDR;Lenses for SLR;655221;Tamron SP 2,8/70-200 Di VC  N/AF USD;Tamron;A009N;4960371005669;;;;;;1009.84;awaiting;;;;0;
BDR;Lenses for SLR;655228;Tamron SP 2,8/70-200 Di VC SO/AF USD;Tamron;A009S;4960371005676;;;;;;1009.84;available;;;;0;
BDR;Lenses for SLR;655235;Tamron SP 2,8/90 Di Macro   C/AF VC USD;Tamron;F004E;4960371005683;;;;;;339.27;onorder;;;;0;
BDR;Lenses for SLR;655242;Tamron SP 2,8/90 Di Macro   N/AF VC USD;Tamron;F004N;4960371005690;;;;;;349.84;available;;;;0;
BDR;Lenses for SLR;655249;Tamron SP 2,8/90 Di Macro  SO/AF VC USD;Tamron;F004S;4960371005706;;;;;;339.27;available;;;;0;
BDR;Lenses for SLR;667506;Sigma 2,8/120-300 DG OS HSM C/AF;Sigma;137954;0085126137540;;;;;;2690.64;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;667513;Sigma 2,8/120-300 DG OS HSM N/AF;Sigma;137955;0085126137557;;;;;;2690.64;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;667520;Sigma 2,8/120-300 DG OS HSM S/AF;Sigma;137956;0085126137564;;;;;;2690.64;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;667541;Sigma 2,8-4/17-70 DC OS HSM C/AF Macro;Sigma;884954;0085126884543;;;;;;342.65;available;;;;0;SIG-PPG
BDR;Lenses for SLR;667548;Sigma 2,8-4/17-70 DC OS HSM N/AF Macro;Sigma;884955;0085126884550;;;;;;342.65;available;;;;0;SIG-PPG
BDR;Lenses for SLR;667555;Sigma 2,8-4/17-70 DC HSM   SO/AF Macro;Sigma;884962;0085126884628;;;;;;376.92;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;667562;Sigma 2,8-4/17-70 DC OS HSM S/AF Macro;Sigma;884956;0085126884567;;;;;;376.92;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;667569;Sigma 2,8-4/17-70 DC HSM    P/AF Macro;Sigma;884961;0085126884611;;;;;;376.92;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;669310;Olympus Zuiko D     2,0/150 ED;Olympus;N1698592;0050332146860;;;;;;2444.66;onorder;;;;0;
BDR;Lenses for SLR;677565;Sony SAL 1,4/50 Carl Zeiss Lens;Sony;SAL50F14Z.AE;4905524923247;;;;;;1037.56;onorder;;;;0;Sony Europe Retail Partner Programm
BDR;Lenses for SLR;677572;Sony SAL 4-5,6/70-400 G SSM;Sony;SAL70400G2.AE;4905524854848;;;;;;1520.16;onorder;;;;0;Sony Europe Retail Partner Programm
BDR;Lenses for SLR;677579;Sony SAL 3,5-5,6/18-55 DT SAM III;Sony;SAL1855-3.AE;4905524920666;;;;;;152.10;onorder;;;;0;Sony Europe Retail Partner Programm
BDR;Lenses for SLR;682241;Sigma 1,4/30 DC HSM         C/AF;Sigma;301954;0085126301545;;;;;;374.06;available;;;;0;SIG-PPG
BDR;Lenses for SLR;682248;Sigma 1,4/30 DC HSM         NAFD;Sigma;301955;0085126301552;;;;;;393.75;available;;;;0;SIG-PPG
BDR;Lenses for SLR;682255;Sigma 1,4/30 DC HSM       SIG/AF;Sigma;301956;0085126300340;0085126301569;;;;;393.75;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;684663;Canon EF-S 3,5-5,6/18-55 IS STM;Canon;8114B005;4960999970295;;;;;;177.01;available;;;;0;
BDR;Lenses for SLR;690786;Canon EF-S USM 3,5-4,5/10-22;Canon;9518A007;4960999240176;4960999246796;;;;;437.50;available;;;;0;
BDR;Lenses for SLR;690807;Canon EF-S USM 4,0-5,6/17-85 IS;Canon;9517A008;4960999240169;;;;;;269.02;available;;;;0;
BDR;Lenses for SLR;692550;Pentax DFA      2,8/50 Macro;Pentax;21530;0027075108639;;;;;;322.94;onorder;;;;0;
BDR;Lenses for SLR;696421;Olympus Zuiko D     4,0/7-14;Olympus;N1698692;0050332146877;;;;;;1730.38;onorder;;;;0;
BDR;Lenses for SLR;703538;Canon EF USM     1,8/28;Canon;2510A010;4960999213286;;;;;;380.52;available;;;;0;
BDR;Lenses for SLR;708743;Sigma DC 1,8/18-35 HSM      C/AF;Sigma;210954;0085126210540;;;;;;637.74;available;;;;0;SIG-PPG
BDR;Lenses for SLR;708757;Sigma DC 1,8/18-35 HSM      N/AF;Sigma;210955;0085126210557;;;;;;637.74;available;;;;0;SIG-PPG
BDR;Lenses for SLR;708764;Sigma DC 1,8/18-35 HSM     SO/AF;Sigma;210962;0085126210625;;;;;;637.74;available;;;;0;SIG-PPG
BDR;Lenses for SLR;708771;Sigma DC 1,8/18-35 HSM      P/AF;Sigma;210961;0085126210618;;;;;;637.74;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;708778;Sigma DC 1,8/18-35 HSM      S/AF;Sigma;210956;0085126210564;;;;;;637.74;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;711200;Canon EF-L USM   2,0/135;Canon;2520A015;4960999213743;;;;;;743.59;onorder;;;;0;
BDR;Lenses for SLR;711218;Canon EF-L USM   2,8/200 II;Canon;2529A015;4960999213316;4960999213767;;;;;551.31;awaiting;;;;0;
BDR;Lenses for SLR;713629;Tokina AT-X 4/12-28 Pro DX Canon;Tokina;T5122801;4013904001437;;;;;;418.08;available;;;;0;
BDR;Lenses for SLR;713636;Tokina AT-X 4/12-28 Pro DX Nikon;Tokina;T5122803;4013904001444;;;;;;418.08;onorder;;;;0;
BDR;Lenses for SLR;716520;Tokina ATX 4,0/17-35 Pro FX C/AF;Tokina;T5173501;4013904001178;;;;;;466.23;available;;;;0;
BDR;Lenses for SLR;723345;Canon EF-S 4,0-5,6/55-250 IS STM;Canon;8546B005;4960999979373;;;;;;248.10;available;;;;0;
BDR;Lenses for SLR;745115;Sigma 4,0/24-105 DG OS HSM  C/AF;Sigma;635954;0085126635541;;;;;;629.33;awaiting;;;;0;SIG-PPG
BDR;Lenses for SLR;745129;Sigma 4,0/24-105 DG OS HSM  N/AF;Sigma;635955;0085126635558;;;;;;629.33;awaiting;;;;0;SIG-PPG
BDR;Lenses for SLR;745150;Sigma 4,0/24-105 DG OS HSM SI/AF;Sigma;635956;0085126635565;;;;;;629.33;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;745164;Sigma 4,0/24-105 DG HSM    SO/AF;Sigma;635962;0085126635626;;;;;;629.33;awaiting;;;;0;SIG-PPG
BDR;Lenses for SLR;748305;Tamron XR 3,5-6,3/18-200 DI II C/AF;Tamron;A14-DE;4960371004624;;;;;;120.96;available;;;;0;
BDR;Lenses for SLR;748326;Tamron XR 3,5-6,3/18-200 DI II SO/AF;Tamron;A14S;4960371004631;;;;;;120.96;available;;;;0;
BDR;Lenses for SLR;748340;Tamron XR 3,5-6,3/18-200 DI II P/AF;Tamron;A14P;4960371004655;;;;;;120.96;available;;;;0;
BDR;Lenses for SLR;751945;Sigma EX 4,0-5,6/10-20 DC   C/AF HSM;Sigma;201927;0085126201272;;;;;;308.85;available;;;;0;SIG-PPG
BDR;Lenses for SLR;751952;Sigma EX 4,0-5,6/10-20 DC   NAFD HSM;Sigma;201955;0085126201555;;;;;;308.85;available;;;;0;SIG-PPG
BDR;Lenses for SLR;754178;Canon EF-S USM   2,8/60 Macro;Canon;0284B007;4960999271255;;;;;;361.73;available;;;;0;
BDR;Lenses for SLR;758961;Sigma EX 4,5/500 DG APO HSM SO/AF;Sigma;;0085126184346;;;;;;4289.20;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;761733;Sony DT 3,5-5,6/18-135;Sony;SAL18135.AE;4905524863680;;;;;;332.15;onorder;;;;0;Sony Europe Retail Partner Programm
BDR;Lenses for SLR;761740;Sony DT 2,8/30;Sony;SAL30M28.AE;4905524535549;;;;;;152.10;awaiting;;;;0;Sony Europe Retail Partner Programm
BDR;Lenses for SLR;764050;Nikon AF-S NIKKOR 3,5-5,6/18-55 G VR II;Nikon;JAA820DA;0018208022113;4960759028419;;;;;172.80;awaiting;;;;0;
BDR;Lenses for SLR;764218;Sigma DC 3,5-6,3/18-200 OS  C/AF HSM;Sigma;885954;0085126885540;;;;;;293.63;available;;;;0;SIG-PPG
BDR;Lenses for SLR;764232;Sigma DC 3,5-6,3/18-200 OS SI/AF HSM;Sigma;885956;0085126885564;;;;;;293.63;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;764246;Sigma DC 3,5-6,3/18-200    SO/AF HSM;Sigma;885962;0085126885625;;;;;;293.63;available;;;;0;SIG-PPG
BDR;Lenses for SLR;764253;Sigma DC 3,5-6,3/18-200     P/AF HSM;Sigma;885961;0085126885618;;;;;;293.63;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;764946;Tamron SP 5-6,3/150-600 DI  C/AF VC USD;Tamron;A011E;4960371005775;;;;;;827.31;available;;;;0;
BDR;Lenses for SLR;764953;Tamron SP 5-6,3/150-600 DI  N/AF VC USD;Tamron;A011N;4960371005782;;;;;;827.31;awaiting;;;;0;
BDR;Lenses for SLR;764967;Tamron SP 5-6,3/150-600 DI SO/AF USD;Tamron;A011S;4960371005799;;;;;;827.31;available;;;;0;
BDR;Lenses for SLR;768703;Pentax DA       4,0/12-24;Pentax;21577;0027075114173;;;;;;803.48;onorder;;;;0;
BDR;Lenses for SLR;772609;Sigma EX 2,8/300 DG APO HSM C/AF;Sigma;195954;0085126195540;;;;;;2598.09;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;772616;Sigma EX 2,8/300 DG APO HSM NAFD;Sigma;195955;0085126195557;;;;;;2598.09;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;772623;Sigma EX 2,8/300 DG APO    SI/AF HSM;Sigma;195956;0085126195564;;;;;;2598.09;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;772630;Sigma EX 4,5/500 DG APO HSM C/AF;Sigma;184954;0085126184544;;;;;;4289.20;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;772637;Sigma EX 4,5/500 DG APO HSM NAFD;Sigma;184955;0085126184551;;;;;;4289.20;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;772651;Sigma EX 4,5/500 DG APO HSM SIG/AF;Sigma;184956;0085126184568;;;;;;4289.20;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;772658;Sigma EX 5,6/800 DG APO HSM C/AF;Sigma;152954;0085126152543;;;;;;5038.00;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;772665;Sigma EX 5,6/800 DG APO HSM NAFD;Sigma;152955;0085126152550;;;;;;5038.00;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;772672;Sigma EX 5,6/800 DG APO HSM SIG/AF;Sigma;152956;0085126152567;;;;;;5038.00;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;772791;Sigma EX 5,6/300-800 DG APO C/AF HSM;Sigma;595954;0085126595548;;;;;;6518.78;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;772798;Sigma EX 5,6/300-800 DG APO NAFD HSM IF;Sigma;0505007006;0085126595555;;;;;;6518.78;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;772805;Sigma EX 5,6/300-800 DG APO HSM IF                        SIG/AF;Sigma;595956;0085126595562;;;;;;6518.78;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;793359;Sigma 1,4/50 DG HSM         C/AF;Sigma;311954;0085126311544;;;;;;637.83;available;;;;0;SIG-PPG
BDR;Lenses for SLR;793373;Sigma 1,4/50 DG HSM        SO/AF;Sigma;311962;0085126311629;;;;;;671.40;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;793387;Sigma 1,4/50 DG HSM       SIG/AF;Sigma;311956;0085126311568;;;;;;671.40;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;793532;Sigma 4,0-5,6/70-300 DG APO C/AF Macro;Sigma;508927;0085126508272;;;;;;191.83;available;;;;0;SIG-PPG
BDR;Lenses for SLR;807485;Tamron 3,5-6,3/16-300 DI II C/AF VC PZD Macro;Tamron;B016E;4960371005829;;;;;;444.23;available;;;;0;
BDR;Lenses for SLR;807492;Tamron 3,5-6,3/16-300 DI II N/AF VZ PZD Macro;Tamron;B016N;4960371005836;;;;;;444.23;available;;;;0;
BDR;Lenses for SLR;807499;Tamron 3,5-6,3/16-300 DI   SO/AF II PZD Macro;Tamron;B016S;4960371005843;;;;;;444.23;available;;;;0;
BDR;Lenses for SLR;814415;Canon EF-S 4,5-5,6/10-18 IS STM;Canon;9519B005;4549292010152;;;;;;200.39;available;;;;0;
BDR;Lenses for SLR;814429;Canon EF 4/16-35 L IS USM;Canon;9518B005;4549292009903;;;;;;784.03;available;;;;0;
BDR;Lenses for SLR;819173;Canon EF-L USM     4,0/24-105 IS;Canon;0344B006;4960999272351;;;;;;820.91;available;;;;0;
BDR;Lenses for SLR;819180;Canon EF   USM 4,0-5,6/70-300 IS;Canon;0345B006;4960999272368;;;;;;392.81;available;;;;0;
BDR;Lenses for SLR;822710;Tamron 3,5-6,3/28-300 DI VC C/AF PZD;Tamron;A010E;4960371005713;;;;;;555.41;available;;;;0;
BDR;Lenses for SLR;822724;Tamron 3,5-6,3/28-300 DI VC N/AF PZD;Tamron;A010N;4960371005720;;;;;;555.41;available;;;;0;
BDR;Lenses for SLR;822738;Tamron 3,5-6,3/28-300 DI   SO/AF PZD;Tamron;A010S;4960371005737;;;;;;555.41;available;;;;0;
BDR;Lenses for SLR;829122;Tokina AT-X 4/70-200 Pro FX N/AF VCM-S;Tokina;T57020003;4013904001574;;;;;;767.47;available;;;;0;
BDR;Lenses for SLR;830277;Pentax 4,0-5,8/55-300 ED WR;Pentax;22270;0027075273993;4549212273995;;;;;308.17;onorder;;;;0;
BDR;Lenses for SLR;833537;Sigma EX 2,8/15 DG          C/AF Diagonal-Fisheye;Sigma;476927;0085126476274;;;;;;570.44;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;833544;Sigma EX 2,8/15 DG         SI/AF Diagonal-Fisheye;Sigma;476940;0085126476403;;;;;;528.37;available;;;;0;SIG-PPG
BDR;Lenses for SLR;834204;Sigma 1,4/50 DG HSM         N/AF;Sigma;311955;0085126311551;;;;;;597.47;available;;;;0;
BDR;Lenses for SLR;837401;Olympus Zuiko D     3,5/8 FE;Olympus;N2127892;0050332154582;4545350001452;;;;;641.08;onorder;;;;0;
BDR;Lenses for SLR;837408;Olympus Zuiko D     3,5/35 Macro;Olympus;N2127692;4545350001414;;;;;;187.32;available;;;;0;
BDR;Lenses for SLR;837422;Olympus Zuiko D 3,5-6,3/18-180;Olympus;N2127792;0050332154568;4545350001438;;;;;401.25;awaiting;;;;0;
BDR;Lenses for SLR;837429;Olympus Zuiko D     2,0/35-100 ED;Olympus;N1698792;0050332146884;;;;;;2444.66;onorder;;;;0;
BDR;Lenses for SLR;837436;Olympus Zuiko D     2,8/90-250 ED;Olympus;N2127492;4545350001377;;;;;;5681.49;onorder;;;;0;
BDR;Lenses for SLR;844634;Sigma DC 3,5-6,3/18-300   SIG/AF OS HSM Macro;Sigma;886956;0085126886561;;;;;;403.01;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;844641;Sigma DC 3,5-6,3/18-300 OS  C/AF HSM Macro;Sigma;886954;0085126886547;;;;;;403.01;available;;;;0;SIG-PPG
BDR;Lenses for SLR;844648;Sigma DC 3,5-6,3/18-300 OS  N/AF HSM Macro;Sigma;886955;0085126886554;;;;;;403.01;awaiting;;;;0;SIG-PPG
BDR;Lenses for SLR;844655;Sigma DC 3,5-6,3/18-300    SO/AF HSM Macro;Sigma;886962;0085126886622;;;;;;403.01;awaiting;;;;0;SIG-PPG
BDR;Lenses for SLR;844662;Sigma DC 3,5-6,3/18-300     P/AF HSM Macro;Sigma;886961;0085126886615;;;;;;403.01;awaiting;;;;0;SIG-PPG
BDR;Lenses for SLR;844669;Sigma DG 5-6,3/150-600 OS SIG/AF HSM;Sigma;740956;0085126740566;;;;;;1429.45;onorder;;;;0;SIG-PPG
BDR;Lenses for SLR;844676;Sigma DG 5-6,3/150-600 OS   C/AF HSM;Sigma;740954;0085126740542;;;;;;1429.45;awaiting;;;;0;SIG-PPG
BDR;Lenses for SLR;844683;Sigma DG 5-6,3/150-600 OS   N/AF HSM;Sigma;740955;0085126740559;;;;;;1429.45;awaiting;;;;0;SIG-PPG
BDR;Lenses for SLR;848813;Sigma DC 3,5-6,3/18-200 OS  N/AF HSM;Sigma;885955;0085126885557;;;;;;255.28;onorder;;;;0;
BDR;Lenses for SLR;850759;Canon EF-S 2,8/24 STM;Canon;9522B005;4549292010220;;;;;;127.25;awaiting;;;;0;
BDR;Lenses for SLR;850780;Canon EF 3,5-5,6/24-105 IS STM;Canon;9521B005;4549292010176;;;;;;340.51;available;;;;0;
